ScikitLearn Least Squares,Pure Python Gradient Descent,ScikitLearn Gradient Descent
0.008333206176757812,1151.8669202327728,0.08434457778930664
0.790879774093628,30299.647385120392,2.078449773788452
27.637602186203004,-,11.608064365386962
